name_of_img,genre,species,sexe,family,1,2,3,4,8,12,14,9_11,5_13_15,6_7
Polioptila_plumbea_2_M_Side_Vis_G037838.png,Polioptila,polioptila plumbea,M,polioptilidae,42.1,27.8,11.8,0.0,0.0,0.0,18.2,0.0,0.0,0.0
Polioptila_plumbea_3_M_Side_Vis_G037844.png,Polioptila,polioptila plumbea,M,polioptilidae,42.1,27.8,11.8,0.0,0.0,0.0,18.2,0.0,0.0,0.0
Polioptila_plumbea_4_F_Side_Vis_G037850.png,Polioptila,polioptila plumbea,F,polioptilidae,42.1,27.8,11.8,0.0,0.0,0.0,18.2,0.0,0.0,0.0
Polioptila_plumbea_5_F_Side_Vis_G037856.png,Polioptila,polioptila plumbea,F,polioptilidae,42.1,27.8,11.8,0.0,0.0,0.0,18.2,0.0,0.0,0.0
Polioptila_plumbea_6_F_Side_Vis_G037863.png,Polioptila,polioptila plumbea,F,polioptilidae,42.1,27.8,11.8,0.0,0.0,0.0,18.2,0.0,0.0,0.0
Polyboroides_typus_1_M_Side_Vis_G219670.png,Polyboroides,polyboroides typus,M,accipitridae,22.1,45.7,7.2,0.0,0.0,0.0,21.5,0.0,3.5,0.0
Polyboroides_typus_2_M_Side_Vis_G219676.png,Polyboroides,polyboroides typus,M,accipitridae,22.1,45.7,7.2,0.0,0.0,0.0,21.5,0.0,3.5,0.0
Polyboroides_typus_3_M_Side_Vis_G219682.png,Polyboroides,polyboroides typus,M,accipitridae,22.1,45.7,7.2,0.0,0.0,0.0,21.5,0.0,3.5,0.0
Polyboroides_typus_4_F_Side_Vis_G219690.png,Polyboroides,polyboroides typus,F,accipitridae,22.1,45.7,7.2,0.0,0.0,0.0,21.5,0.0,3.5,0.0
Polyplectron_germaini_1_M_Side_Vis_G248346.png,Polyplectron,polyplectron germaini,M,phasianidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Polyplectron_germaini_2_F_Side_Vis_G248352.png,Polyplectron,polyplectron germaini,F,phasianidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Polyplectron_napoleonis_1_M_Side_Vis_G248396.png,Polyplectron,polyplectron napoleonis,M,phasianidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Polyplectron_napoleonis_2_F_Side_Vis_G248402.png,Polyplectron,polyplectron napoleonis,F,phasianidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Polysticta_stelleri_1_M_Side_Vis_G249269.png,Polysticta,polysticta stelleri,M,anatidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4,68.6,0.0
Polysticta_stelleri_2_F_Side_Vis_G249275.png,Polysticta,polysticta stelleri,F,anatidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4,68.6,0.0
Polystictus_pectoralis_1_M_Side_Vis_G047153.png,Polystictus,polystictus pectoralis,M,tyrannidae,0.0,41.9,0.0,58.1,0.0,0.0,0.0,0.0,0.0,0.0
Polystictus_pectoralis_2_M_Side_Vis_G047159.png,Polystictus,polystictus pectoralis,M,tyrannidae,0.0,41.9,0.0,58.1,0.0,0.0,0.0,0.0,0.0,0.0
Polystictus_pectoralis_3_M_Side_Vis_G047165.png,Polystictus,polystictus pectoralis,M,tyrannidae,0.0,41.9,0.0,58.1,0.0,0.0,0.0,0.0,0.0,0.0
Polystictus_pectoralis_4_F_Side_Vis_G047171.png,Polystictus,polystictus pectoralis,F,tyrannidae,0.0,41.9,0.0,58.1,0.0,0.0,0.0,0.0,0.0,0.0
Polystictus_pectoralis_5_F_Side_Vis_G047177.png,Polystictus,polystictus pectoralis,F,tyrannidae,0.0,41.9,0.0,58.1,0.0,0.0,0.0,0.0,0.0,0.0
Polytelis_alexandrae_1_M_Side_Vis_Y050800.png,Polytelis,polytelis alexandrae,M,psittacidae,0.0,0.0,55.2,44.8,0.0,0.0,0.0,0.0,0.0,0.0
Polytelis_alexandrae_2_M_Side_Vis_Y050806.png,Polytelis,polytelis alexandrae,M,psittacidae,0.0,0.0,55.2,44.8,0.0,0.0,0.0,0.0,0.0,0.0
Polytelis_alexandrae_3_F_Side_Vis_Y050812.png,Polytelis,polytelis alexandrae,F,psittacidae,0.0,0.0,55.2,44.8,0.0,0.0,0.0,0.0,0.0,0.0
Polytelis_anthopeplus_1_M_Side_Vis_Y050696.png,Polytelis,polytelis anthopeplus,M,psittacidae,17.6,1.8,80.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Polytelis_anthopeplus_2_M_Side_Vis_Y050702.png,Polytelis,polytelis anthopeplus,M,psittacidae,17.6,1.8,80.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Polytelis_anthopeplus_3_M_Side_Vis_Y050708.png,Polytelis,polytelis anthopeplus,M,psittacidae,17.6,1.8,80.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Polytelis_anthopeplus_4_F_Side_Vis_Y050714.png,Polytelis,polytelis anthopeplus,F,psittacidae,17.6,1.8,80.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Polytelis_swainsonii_1_M_Side_Vis_Y050738.png,Polytelis,polytelis swainsonii,M,psittacidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Polytelis_swainsonii_2_M_Side_Vis_Y050744.png,Polytelis,polytelis swainsonii,M,psittacidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Polytelis_swainsonii_3_M_Side_Vis_Y050750.png,Polytelis,polytelis swainsonii,M,psittacidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Polytelis_swainsonii_4_F_Side_Vis_Y050756.png,Polytelis,polytelis swainsonii,F,psittacidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Polytmus_theresiae_1_M_Side_Vis_G200600.png,Polytmus,polytmus theresiae,M,trochilidae,74.5,1.0,0.0,18.8,0.0,0.0,5.7,0.0,0.0,0.0
Polytmus_theresiae_2_M_Side_Vis_G200608.png,Polytmus,polytmus theresiae,M,trochilidae,74.5,1.0,0.0,18.8,0.0,0.0,5.7,0.0,0.0,0.0
Polytmus_theresiae_3_M_Side_Vis_G200614.png,Polytmus,polytmus theresiae,M,trochilidae,74.5,1.0,0.0,18.8,0.0,0.0,5.7,0.0,0.0,0.0
Polytmus_theresiae_4_F_Side_Vis_G200620.png,Polytmus,polytmus theresiae,F,trochilidae,74.5,1.0,0.0,18.8,0.0,0.0,5.7,0.0,0.0,0.0
Polytmus_theresiae_5_F_Side_Vis_G200626.png,Polytmus,polytmus theresiae,F,trochilidae,74.5,1.0,0.0,18.8,0.0,0.0,5.7,0.0,0.0,0.0
Pomarea_dimidiata_1_U_Side_Vis_Y064797.png,Pomarea,pomarea dimidiata,U,monarchidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomarea_dimidiata_2_U_Side_Vis_Y064803.png,Pomarea,pomarea dimidiata,U,monarchidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_erythrocnemis_1_M_Side_Vis_G120547.png,Pomatorhinus,pomatorhinus erythrocnemis,M,timaliidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_erythrocnemis_2_M_Side_Vis_G120553.png,Pomatorhinus,pomatorhinus erythrocnemis,M,timaliidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_erythrocnemis_3_M_Side_Vis_G120559.png,Pomatorhinus,pomatorhinus erythrocnemis,M,timaliidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_erythrocnemis_4_F_Side_Vis_G120565.png,Pomatorhinus,pomatorhinus erythrocnemis,F,timaliidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_ferruginosus_1_M_Side_Vis_G120715.png,Pomatorhinus,pomatorhinus ferruginosus,M,timaliidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_ferruginosus_2_M_Side_Vis_G120721.png,Pomatorhinus,pomatorhinus ferruginosus,M,timaliidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_ferruginosus_3_M_Side_Vis_G120727.png,Pomatorhinus,pomatorhinus ferruginosus,M,timaliidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_ferruginosus_4_F_Side_Vis_G120733.png,Pomatorhinus,pomatorhinus ferruginosus,F,timaliidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_gravivox_1_M_Side_Vis_G146209.png,Pomatorhinus,pomatorhinus gravivox,M,timaliidae,86.3,0.0,11.5,2.2,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_gravivox_2_M_Side_Vis_G146215.png,Pomatorhinus,pomatorhinus gravivox,M,timaliidae,86.3,0.0,11.5,2.2,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_gravivox_3_M_Side_Vis_G146221.png,Pomatorhinus,pomatorhinus gravivox,M,timaliidae,86.3,0.0,11.5,2.2,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_gravivox_4_F_Side_Vis_G146227.png,Pomatorhinus,pomatorhinus gravivox,F,timaliidae,86.3,0.0,11.5,2.2,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_gravivox_5_F_Side_Vis_G146233.png,Pomatorhinus,pomatorhinus gravivox,F,timaliidae,86.3,0.0,11.5,2.2,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_gravivox_6_F_Side_Vis_G146239.png,Pomatorhinus,pomatorhinus gravivox,F,timaliidae,86.3,0.0,11.5,2.2,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_horsfieldii_1_M_Side_Vis_G140422.png,Pomatorhinus,pomatorhinus horsfieldii,M,timaliidae,90.6,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_horsfieldii_2_M_Side_Vis_G140428.png,Pomatorhinus,pomatorhinus horsfieldii,M,timaliidae,90.6,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_horsfieldii_3_M_Side_Vis_G140434.png,Pomatorhinus,pomatorhinus horsfieldii,M,timaliidae,90.6,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_horsfieldii_4_F_Side_Vis_G140440.png,Pomatorhinus,pomatorhinus horsfieldii,F,timaliidae,90.6,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_horsfieldii_5_F_Side_Vis_G140446.png,Pomatorhinus,pomatorhinus horsfieldii,F,timaliidae,90.6,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_horsfieldii_6_F_Side_Vis_G140452.png,Pomatorhinus,pomatorhinus horsfieldii,F,timaliidae,90.6,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_hypoleucos_1_M_Side_Vis_G140386.png,Pomatorhinus,pomatorhinus hypoleucos,M,timaliidae,98.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_hypoleucos_2_M_Side_Vis_G140392.png,Pomatorhinus,pomatorhinus hypoleucos,M,timaliidae,98.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_hypoleucos_3_M_Side_Vis_G140398.png,Pomatorhinus,pomatorhinus hypoleucos,M,timaliidae,98.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_hypoleucos_4_F_Side_Vis_G140404.png,Pomatorhinus,pomatorhinus hypoleucos,F,timaliidae,98.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_hypoleucos_5_F_Side_Vis_G140410.png,Pomatorhinus,pomatorhinus hypoleucos,F,timaliidae,98.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_hypoleucos_6_F_Side_Vis_G140416.png,Pomatorhinus,pomatorhinus hypoleucos,F,timaliidae,98.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_mcclellandi_1_M_Side_Vis_G146173.png,Pomatorhinus,pomatorhinus mcclellandi,M,timaliidae,93.8,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_mcclellandi_2_M_Side_Vis_G146179.png,Pomatorhinus,pomatorhinus mcclellandi,M,timaliidae,93.8,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_mcclellandi_3_M_Side_Vis_G146185.png,Pomatorhinus,pomatorhinus mcclellandi,M,timaliidae,93.8,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_mcclellandi_4_F_Side_Vis_G146191.png,Pomatorhinus,pomatorhinus mcclellandi,F,timaliidae,93.8,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_mcclellandi_5_F_Side_Vis_G146197.png,Pomatorhinus,pomatorhinus mcclellandi,F,timaliidae,93.8,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_mcclellandi_6_F_Side_Vis_G146203.png,Pomatorhinus,pomatorhinus mcclellandi,F,timaliidae,93.8,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_melanurus_1_M_Side_Vis_G146245.png,Pomatorhinus,pomatorhinus melanurus,M,timaliidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_melanurus_2_M_Side_Vis_G146251.png,Pomatorhinus,pomatorhinus melanurus,M,timaliidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_melanurus_3_M_Side_Vis_G146257.png,Pomatorhinus,pomatorhinus melanurus,M,timaliidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_melanurus_4_F_Side_Vis_G146263.png,Pomatorhinus,pomatorhinus melanurus,F,timaliidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_melanurus_5_F_Side_Vis_G146269.png,Pomatorhinus,pomatorhinus melanurus,F,timaliidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_melanurus_6_F_Side_Vis_G146275.png,Pomatorhinus,pomatorhinus melanurus,F,timaliidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_ochraceiceps_1_M_Side_Vis_G120679.png,Pomatorhinus,pomatorhinus ochraceiceps,M,timaliidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_ochraceiceps_2_M_Side_Vis_G120685.png,Pomatorhinus,pomatorhinus ochraceiceps,M,timaliidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_ochraceiceps_3_M_Side_Vis_G120691.png,Pomatorhinus,pomatorhinus ochraceiceps,M,timaliidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_ochraceiceps_4_F_Side_Vis_G120697.png,Pomatorhinus,pomatorhinus ochraceiceps,F,timaliidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_ochraceiceps_5_F_Side_Vis_G120703.png,Pomatorhinus,pomatorhinus ochraceiceps,F,timaliidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_ochraceiceps_6_F_Side_Vis_G120709.png,Pomatorhinus,pomatorhinus ochraceiceps,F,timaliidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_schisticeps_1_M_Side_Vis_G120607.png,Pomatorhinus,pomatorhinus schisticeps,M,timaliidae,98.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_schisticeps_2_M_Side_Vis_G120613.png,Pomatorhinus,pomatorhinus schisticeps,M,timaliidae,98.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_schisticeps_3_M_Side_Vis_G120619.png,Pomatorhinus,pomatorhinus schisticeps,M,timaliidae,98.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_schisticeps_4_F_Side_Vis_G120625.png,Pomatorhinus,pomatorhinus schisticeps,F,timaliidae,98.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_schisticeps_5_F_Side_Vis_G120631.png,Pomatorhinus,pomatorhinus schisticeps,F,timaliidae,98.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_schisticeps_6_F_Side_Vis_G120637.png,Pomatorhinus,pomatorhinus schisticeps,F,timaliidae,98.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_swinhoei_1_M_Side_Vis_G146137.png,Pomatorhinus,pomatorhinus swinhoei,M,timaliidae,92.3,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_swinhoei_2_M_Side_Vis_G146143.png,Pomatorhinus,pomatorhinus swinhoei,M,timaliidae,92.3,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_swinhoei_3_M_Side_Vis_G146149.png,Pomatorhinus,pomatorhinus swinhoei,M,timaliidae,92.3,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_swinhoei_4_F_Side_Vis_G146155.png,Pomatorhinus,pomatorhinus swinhoei,F,timaliidae,92.3,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_swinhoei_5_F_Side_Vis_G146161.png,Pomatorhinus,pomatorhinus swinhoei,F,timaliidae,92.3,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatorhinus_swinhoei_6_F_Side_Vis_G146167.png,Pomatorhinus,pomatorhinus swinhoei,F,timaliidae,92.3,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomatostomus_halli_1_U_Side_Vis_Y057688.png,Pomatostomus,pomatostomus halli,U,pomatostomidae,0.0,61.4,18.2,20.5,0.0,0.0,0.0,0.0,0.0,0.0
Pomatostomus_isidorei_1_M_Side_Vis_Y057579.png,Pomatostomus,pomatostomus isidorei,M,pomatostomidae,90.7,0.0,0.0,0.0,0.0,0.0,9.3,0.0,0.0,0.0
Pomatostomus_isidorei_2_M_Side_Vis_Y057585.png,Pomatostomus,pomatostomus isidorei,M,pomatostomidae,90.7,0.0,0.0,0.0,0.0,0.0,9.3,0.0,0.0,0.0
Pomatostomus_isidorei_3_M_Side_Vis_Y057591.png,Pomatostomus,pomatostomus isidorei,M,pomatostomidae,90.7,0.0,0.0,0.0,0.0,0.0,9.3,0.0,0.0,0.0
Pomatostomus_isidorei_4_F_Side_Vis_Y057597.png,Pomatostomus,pomatostomus isidorei,F,pomatostomidae,90.7,0.0,0.0,0.0,0.0,0.0,9.3,0.0,0.0,0.0
Pomatostomus_isidorei_5_F_Side_Vis_Y057603.png,Pomatostomus,pomatostomus isidorei,F,pomatostomidae,90.7,0.0,0.0,0.0,0.0,0.0,9.3,0.0,0.0,0.0
Pomatostomus_isidorei_6_F_Side_Vis_Y057609.png,Pomatostomus,pomatostomus isidorei,F,pomatostomidae,90.7,0.0,0.0,0.0,0.0,0.0,9.3,0.0,0.0,0.0
Pomatostomus_superciliosus_1_M_Side_Vis_Y057652.png,Pomatostomus,pomatostomus superciliosus,M,pomatostomidae,42.5,3.8,37.2,0.0,0.0,0.0,16.4,0.0,0.0,0.0
Pomatostomus_superciliosus_2_M_Side_Vis_Y057658.png,Pomatostomus,pomatostomus superciliosus,M,pomatostomidae,42.5,3.8,37.2,0.0,0.0,0.0,16.4,0.0,0.0,0.0
Pomatostomus_superciliosus_3_M_Side_Vis_Y057664.png,Pomatostomus,pomatostomus superciliosus,M,pomatostomidae,42.5,3.8,37.2,0.0,0.0,0.0,16.4,0.0,0.0,0.0
Pomatostomus_superciliosus_4_F_Side_Vis_Y057670.png,Pomatostomus,pomatostomus superciliosus,F,pomatostomidae,42.5,3.8,37.2,0.0,0.0,0.0,16.4,0.0,0.0,0.0
Pomatostomus_superciliosus_5_F_Side_Vis_Y057676.png,Pomatostomus,pomatostomus superciliosus,F,pomatostomidae,42.5,3.8,37.2,0.0,0.0,0.0,16.4,0.0,0.0,0.0
Pomatostomus_superciliosus_6_F_Side_Vis_Y057682.png,Pomatostomus,pomatostomus superciliosus,F,pomatostomidae,42.5,3.8,37.2,0.0,0.0,0.0,16.4,0.0,0.0,0.0
Pomatostomus_temporalis_1_M_Side_Vis_Y057615.png,Pomatostomus,pomatostomus temporalis,M,pomatostomidae,38.9,34.8,11.5,0.0,0.0,0.0,14.8,0.0,0.0,0.0
Pomatostomus_temporalis_2_M_Side_Vis_Y057622.png,Pomatostomus,pomatostomus temporalis,M,pomatostomidae,38.9,34.8,11.5,0.0,0.0,0.0,14.8,0.0,0.0,0.0
Pomatostomus_temporalis_3_M_Side_Vis_Y057628.png,Pomatostomus,pomatostomus temporalis,M,pomatostomidae,38.9,34.8,11.5,0.0,0.0,0.0,14.8,0.0,0.0,0.0
Pomatostomus_temporalis_4_F_Side_Vis_Y057634.png,Pomatostomus,pomatostomus temporalis,F,pomatostomidae,38.9,34.8,11.5,0.0,0.0,0.0,14.8,0.0,0.0,0.0
Pomatostomus_temporalis_5_F_Side_Vis_Y057640.png,Pomatostomus,pomatostomus temporalis,F,pomatostomidae,38.9,34.8,11.5,0.0,0.0,0.0,14.8,0.0,0.0,0.0
Pomatostomus_temporalis_6_F_Side_Vis_Y057646.png,Pomatostomus,pomatostomus temporalis,F,pomatostomidae,38.9,34.8,11.5,0.0,0.0,0.0,14.8,0.0,0.0,0.0
Pooecetes_gramineus_1_M_Side_Vis_G075644.png,Pooecetes,pooecetes gramineus,M,passerellidae,0.0,0.0,12.0,48.1,0.0,0.0,40.0,0.0,0.0,0.0
Pooecetes_gramineus_2_M_Side_Vis_G075650.png,Pooecetes,pooecetes gramineus,M,passerellidae,0.0,0.0,12.0,48.1,0.0,0.0,40.0,0.0,0.0,0.0
Pooecetes_gramineus_3_M_Side_Vis_G075656.png,Pooecetes,pooecetes gramineus,M,passerellidae,0.0,0.0,12.0,48.1,0.0,0.0,40.0,0.0,0.0,0.0
Pooecetes_gramineus_4_F_Side_Vis_G075662.png,Pooecetes,pooecetes gramineus,F,passerellidae,0.0,0.0,12.0,48.1,0.0,0.0,40.0,0.0,0.0,0.0
Pooecetes_gramineus_5_F_Side_Vis_G075668.png,Pooecetes,pooecetes gramineus,F,passerellidae,0.0,0.0,12.0,48.1,0.0,0.0,40.0,0.0,0.0,0.0
Pooecetes_gramineus_6_F_Side_Vis_G075674.png,Pooecetes,pooecetes gramineus,F,passerellidae,0.0,0.0,12.0,48.1,0.0,0.0,40.0,0.0,0.0,0.0
Poospiza_cabanisi_1_M_Side_Vis_G084904.png,Poospiza,poospiza cabanisi,M,thraupidae,77.9,0.0,22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poospiza_cinerea_1_M_Side_Vis_G082252.png,Poospiza,poospiza cinerea,M,thraupidae,0.0,90.8,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0
Poospiza_cinerea_2_F_Side_Vis_G082258.png,Poospiza,poospiza cinerea,F,thraupidae,0.0,90.8,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0
Poospiza_erythrophrys_1_M_Side_Vis_G078693.png,Poospiza,poospiza erythrophrys,M,thraupidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poospiza_erythrophrys_2_F_Side_Vis_G078699.png,Poospiza,poospiza erythrophrys,F,thraupidae,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poospiza_hypochondria_1_M_Side_Vis_G078651.png,Poospiza,poospiza hypochondria,M,thraupidae,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poospiza_hypochondria_2_M_Side_Vis_G078657.png,Poospiza,poospiza hypochondria,M,thraupidae,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poospiza_hypochondria_3_F_Side_Vis_G078663.png,Poospiza,poospiza hypochondria,F,thraupidae,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poospiza_melanoleuca_1_M_Side_Vis_G082213.png,Poospiza,poospiza melanoleuca,M,thraupidae,76.4,0.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poospiza_melanoleuca_2_M_Side_Vis_G082219.png,Poospiza,poospiza melanoleuca,M,thraupidae,76.4,0.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poospiza_melanoleuca_3_M_Side_Vis_G082225.png,Poospiza,poospiza melanoleuca,M,thraupidae,76.4,0.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poospiza_melanoleuca_4_F_Side_Vis_G082231.png,Poospiza,poospiza melanoleuca,F,thraupidae,76.4,0.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poospiza_melanoleuca_5_F_Side_Vis_G082237.png,Poospiza,poospiza melanoleuca,F,thraupidae,76.4,0.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poospiza_melanoleuca_6_F_Side_Vis_G082243.png,Poospiza,poospiza melanoleuca,F,thraupidae,76.4,0.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poospiza_nigrorufa_1_M_Side_Vis_G078705.png,Poospiza,poospiza nigrorufa,M,thraupidae,0.0,0.0,14.1,0.0,0.0,0.0,48.9,0.0,37.0,0.0
Poospiza_nigrorufa_2_M_Side_Vis_G078711.png,Poospiza,poospiza nigrorufa,M,thraupidae,0.0,0.0,14.1,0.0,0.0,0.0,48.9,0.0,37.0,0.0
Poospiza_nigrorufa_3_M_Side_Vis_G078717.png,Poospiza,poospiza nigrorufa,M,thraupidae,0.0,0.0,14.1,0.0,0.0,0.0,48.9,0.0,37.0,0.0
Poospiza_rubecula_1_M_Side_Vis_G246888.png,Poospiza,poospiza rubecula,M,thraupidae,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poospiza_rubecula_2_M_Side_Vis_G246894.png,Poospiza,poospiza rubecula,M,thraupidae,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poospiza_thoracica_1_M_Side_Vis_G078615.png,Poospiza,poospiza thoracica,M,thraupidae,74.9,0.0,11.1,0.0,0.0,0.0,14.0,0.0,0.0,0.0
Poospiza_thoracica_2_F_Side_Vis_G078621.png,Poospiza,poospiza thoracica,F,thraupidae,74.9,0.0,11.1,0.0,0.0,0.0,14.0,0.0,0.0,0.0
Poospiza_whitii_1_M_Side_Vis_G073659.png,Poospiza,poospiza whitii,M,thraupidae,0.0,0.0,51.1,0.0,0.0,0.0,39.1,0.0,9.8,0.0
Poospiza_whitii_2_M_Side_Vis_G073665.png,Poospiza,poospiza whitii,M,thraupidae,0.0,0.0,51.1,0.0,0.0,0.0,39.1,0.0,9.8,0.0
